annomese;regione;energia_tot;potenza_imp;tariffa;residenza;somma_pod
202510;Abruzzo;1856,828;85,0;TD;N;1
202510;Abruzzo;54913,881;86,0;BTA6;N/A;7
202510;Abruzzo;98138,628;90,0;MTA1;N;8
202510;Abruzzo;6043,522;93,8;MTA1;N;1
202510;Abruzzo;32391,152;94,0;BTA6;N;5
202510;Abruzzo;200020,669;97,0;BTA6;N;10
202510;Abruzzo;595,116;97,6;BTA6;N/A;1
202510;Abruzzo;38680,179;98,0;MTA1;N/A;3
202510;Abruzzo;13,558;98,9;BTA6;N/A;1
202510;Abruzzo;7190,399;100,0;BTVE;N/A;4
202510;Abruzzo;3015,953;100,0;TD;N;1
202510;Abruzzo;168940,512;105,0;MTA2;N;13
202510;Abruzzo;4278,384;106,3;BTA6;N/A;1
202510;Abruzzo;25023,827;107,0;BTA6;N/A;3
202510;Abruzzo;2465,03;107,0;MTA2;N/A;1
202510;Abruzzo;71369,211;108,0;BTA6;N;6
202510;Abruzzo;157533,864;110,0;BTA6;N/A;11
202510;Abruzzo;26625,427;111,0;MTA2;N/A;1
202510;Abruzzo;58477,074;112,0;BTA6;N/A;6
202510;Abruzzo;21274,492;113,0;MTA2;N;2
202510;Abruzzo;9930,399;114,0;MTA2;N/A;1
202510;Abruzzo;88545,484;117,0;BTA6;N;4
202510;Abruzzo;78892,516;125,0;MTA2;N/A;7
202510;Abruzzo;106080,068;130,0;MTA2;N/A;3
202510;Abruzzo;3263,472;131,0;MTA2;N;1
202510;Abruzzo;19275,222;136,0;MTA2;N/A;1
202510;Abruzzo;13832,388;140,0;MTA2;N;1
202510;Abruzzo;105722,895;144,0;MTA2;N;2
202510;Abruzzo;11045,127;145,0;BTA6;N;1
202510;Abruzzo;46802,551;149,0;MTA2;N/A;1
202510;Abruzzo;32127,875;153,0;BTA6;N;1
202510;Abruzzo;8484,575;153,0;BTA6;N/A;1
202510;Abruzzo;30079,088;154,0;BTA6;N/A;1
202510;Abruzzo;556,462;163,0;BTA6;N/A;1
202510;Abruzzo;67818,949;165,0;BTA6;N/A;5
202510;Abruzzo;45805,289;166,0;MTA2;N;2
202510;Abruzzo;9049,357;169,0;MTA2;N/A;1
202510;Abruzzo;65851,116;170,0;BTA6;N/A;5
202510;Abruzzo;39975,43;171,0;BTA6;N;1
202510;Abruzzo;12384,9;172,0;BTA6;N;2
202510;Abruzzo;5043,801;172,0;MTA2;N;1
202510;Abruzzo;1783,265;174,0;BTA6;N/A;1
202510;Abruzzo;184793,838;175,0;MTA2;N;7
202510;Abruzzo;225586,154;180,0;BTA6;N;11
202510;Abruzzo;156864,293;180,0;BTA6;N/A;8
202510;Abruzzo;33443,816;183,0;MTA2;N;1
202510;Abruzzo;6514,488;191,0;MTA2;N;1
202510;Abruzzo;18248,863;200,0;TD;N;1
202510;Abruzzo;64870,658;211,0;MTA2;N;2
202510;Abruzzo;27381,921;214,0;MTA2;N;2
202510;Abruzzo;45780,956;218,0;MTA2;N/A;1
202510;Abruzzo;53196,14;228,0;MTA2;N;2
202510;Abruzzo;36842,141;254,0;MTA2;N;1
202510;Abruzzo;127591,741;263,0;MTA2;N;3
202510;Abruzzo;54929,769;266,0;MTA2;N/A;2
202510;Abruzzo;59903,384;270,0;MTA2;N/A;3
202510;Abruzzo;37679,29;274,2;BTA6;N;1
202510;Abruzzo;42496,947;276,0;MTA2;N;1
202510;Abruzzo;42978,582;277,0;MTA2;N/A;2
202510;Abruzzo;87443,453;278,0;MTA2;N/A;2
202510;Abruzzo;266003,903;280,0;MTA2;N;16
202510;Abruzzo;15093,635;284,0;MTA2;N;1
202510;Abruzzo;67057,123;294,0;MTA2;N/A;2
202510;Abruzzo;110055,274;296,0;MTA2;N;3
202510;Abruzzo;5174,825;301,0;MTA2;N/A;1
202510;Abruzzo;30863,892;309,0;MTA2;N;1
202510;Abruzzo;73530,967;315,0;MTA2;N;3
202510;Abruzzo;28197,417;318,0;MTA2;N;2
202510;Abruzzo;123315,283;318,0;MTA2;N/A;2
202510;Abruzzo;207757,804;332,0;MTA2;N/A;1
202510;Abruzzo;55707,028;340,0;MTA2;N;2
202510;Abruzzo;52497,888;354,0;MTA2;N;1
202510;Abruzzo;29854,527;354,0;MTA2;N/A;1
202510;Abruzzo;220110,364;365,0;MTA2;N;1
202510;Abruzzo;6797,862;385,0;MTA2;N/A;1
202510;Abruzzo;96930,516;415,0;MTA2;N;1
202510;Abruzzo;20719,293;421,0;MTA2;N;1
202510;Abruzzo;54277,02;423,0;MTA2;N/A;1
202510;Abruzzo;208292,662;448,0;MTA2;N;3
202510;Abruzzo;15495,264;468,0;MTA2;N;1
202510;Abruzzo;46119,569;476,0;MTA2;N;2
202510;Abruzzo;200533,285;512,0;MTA3;N;2
202510;Abruzzo;185057,472;514,0;MTA3;N;2
202510;Abruzzo;61151,071;522,0;MTA3;N/A;1
202510;Abruzzo;18234,121;571,0;MTA3;N;1
202510;Abruzzo;178147,788;581,0;MTA3;N;1
202510;Abruzzo;37044,547;594,0;MTA3;N;1
202510;Abruzzo;240787,08;650,0;MTA3;N/A;2
202510;Abruzzo;6520,301;652,0;MTA3;N/A;1
202510;Abruzzo;509813,751;672,0;MTA3;N;2
202510;Abruzzo;97614,752;682,0;MTA3;N;1
202510;Abruzzo;28045,084;694,0;MTA3;N/A;1
202510;Abruzzo;300891,288;696,0;MTA3;N;1
202510;Abruzzo;246983,607;709,0;MTA3;N/A;1
202510;Abruzzo;147530,525;788,0;MTA3;N/A;1
202510;Abruzzo;410372,617;809,0;MTA3;N/A;1
202510;Abruzzo;259956,223;844,0;MTA3;N;1
202510;Abruzzo;8530,284;875,0;MTA3;N/A;1
202510;Abruzzo;400298,561;878,0;MTA3;N;1
202510;Abruzzo;5877,932;907,0;MTA3;N;1
202510;Abruzzo;308790,86;958,0;MTA3;N;2
202510;Abruzzo;380465,677;971,0;MTA3;N;2
202510;Abruzzo;0,0;975,0;MTA3;N/A;1
202510;Abruzzo;752064,083;1000,0;MTA3;N/A;14
202510;Abruzzo;688615,428;1063,0;MTA3;N;2
202510;Abruzzo;93115,759;1174,0;MTA3;N;1
202510;Abruzzo;101367,948;1250,0;MTA3;N;2
202510;Abruzzo;32883,84;1328,0;MTA3;N;1
202510;Abruzzo;177925,656;1369,0;MTA3;N;1
202510;Abruzzo;316126,434;1416,0;MTA3;N;1
202510;Abruzzo;447718,464;1612,0;MTA3;N;1
202510;Abruzzo;877643,532;1672,0;MTA3;N/A;1
202510;Abruzzo;562525,416;1804,0;MTA3;N;1
202510;Abruzzo;713417,497;2150,0;MTA3;N;2
202510;Abruzzo;308717,808;2375,0;MTA3;N/A;2
202510;Abruzzo;12736,94;2600,0;MTA3;N;1
202510;Abruzzo;7151576,232;3010,0;ALTA;N/A;1
202510;Abruzzo;142584,942;3832,0;MTA3;N/A;1
202510;Abruzzo;1058690,211;4750,0;MTA3;N;1
202510;Abruzzo;0,0;5760,0;ALTA;N;1
202510;Abruzzo;3716582,208;6250,0;MTA3;N;1
202510;Abruzzo;3335889,108;6656,0;MTA3;N;1
202510;Abruzzo;1182337,815;7000,0;MTA3;N/A;1
202510;Abruzzo;2699096,703;15000,0;MTA3;N;1
202510;Abruzzo;110139,761;30000,0;ALTA;N;1
202510;Abruzzo;2185265,07;46000,0;RIU;N/A;1
202510;Abruzzo;24,364;1,4;BTA1;N;2
202510;Abruzzo;2,697;1,65;BTA2;N;1
202510;Abruzzo;1612,684;1,9;BTIP;N/A;7
202510;Abruzzo;43,102;2,9;TD;N;1
202510;Abruzzo;645,545;3,0;BT2E;N/A;1
202510;Abruzzo;127755,633;3,0;BTIP;N;337
202510;Abruzzo;45367,764;3,0;MTA1;N;49
202510;Abruzzo;6,4892201039E7;3,0;TD;Y;434283
202510;Abruzzo;4083,456;3,2;BTIP;N;6
202510;Abruzzo;14841,64;3,3;BTIP;N/A;51
202510;Abruzzo;1692,049;3,3;TD;Y;13
202510;Abruzzo;3095,503;3,4;BTIP;N/A;5
202510;Abruzzo;734,748;3,6;BTIP;N/A;4
202510;Abruzzo;7,907;3,6;TD;N;1
202510;Abruzzo;22526,678;4,0;BTIP;N;33
202510;Abruzzo;11937,607;4,0;BTIP;N/A;26
202510;Abruzzo;26,21;4,3;BTA3;N;1
202510;Abruzzo;852,902;4,5;N/A;N/A;4
202510;Abruzzo;217,988;4,9;TD;Y;1
202510;Abruzzo;92696,362;5,0;BTA3;N;496
202510;Abruzzo;6192,747;5,2;BTIP;N;6
202510;Abruzzo;1473,96;5,5;MTA1;N/A;2
202510;Abruzzo;1023,598;5,7;BTIP;N/A;2
202510;Abruzzo;194,994;6,8;BTA4;N/A;1
202510;Abruzzo;1625,922;7,3;BTIP;N;2
202510;Abruzzo;3687,734;7,6;BTIP;N;4
202510;Abruzzo;358,034;7,6;BTIP;N/A;2
202510;Abruzzo;210206,743;8,0;BTA4;N;636
202510;Abruzzo;38436,742;8,0;TD;N;115
202510;Abruzzo;848,586;8,3;BTIP;N;1
202510;Abruzzo;730,787;8,6;BTIP;N/A;1
202510;Abruzzo;261,069;8,7;BTA4;N;1
202510;Abruzzo;14249,178;9,0;BTIP;N;16
202510;Abruzzo;970,88;10,0;ASDC;N/A;2
202510;Abruzzo;89695,698;10,0;MTA1;N;58
202510;Abruzzo;894489,257;10,0;TD;Y;2011
202510;Abruzzo;547,865;10,8;BTA5;N;1
202510;Abruzzo;584,522;11,1;BTIP;N/A;1
202510;Abruzzo;1712,492;11,5;BTIP;N;1
202510;Abruzzo;2858,63;11,5;BTIP;N/A;2
202510;Abruzzo;963,349;11,7;BTIP;N/A;1
202510;Abruzzo;1337,546;12,7;BTIP;N/A;1
202510;Abruzzo;6659,349;12,9;BTIP;N/A;4
202510;Abruzzo;1385,786;13,1;BTIP;N/A;1
202510;Abruzzo;42069,066;14,0;BTIP;N;17
202510;Abruzzo;10945,933;14,0;BTIP;N/A;7
202510;Abruzzo;9874,678;15,0;BTA6;N;8
202510;Abruzzo;3368,126;17,6;BTIP;N/A;3
202510;Abruzzo;1199,946;17,9;BTIP;N;1
202510;Abruzzo;5567,686;18,2;BTIP;N/A;1
202510;Abruzzo;25,193;18,6;BTA6;N/A;1
202510;Abruzzo;1267,951;18,6;BTIP;N/A;1
202510;Abruzzo;2613,575;18,7;BTIP;N/A;1
202510;Abruzzo;7,427;19,0;TD;N;1
202510;Abruzzo;3097,536;19,8;BTIP;N;1
202510;Abruzzo;201723,163;20,0;BTIP;N/A;103
202510;Abruzzo;6308,615;20,5;BTA6;N/A;4
202510;Abruzzo;2944,034;20,9;BTA6;N/A;1
202510;Abruzzo;2524,367;21,2;BTA6;N/A;1
202510;Abruzzo;422020,074;22,0;BTA6;N/A;239
202510;Abruzzo;8711,551;22,0;TD;Y;14
202510;Abruzzo;14044,431;23,0;BTIP;N;4
202510;Abruzzo;1770,776;23,73;BTIP;N/A;1
202510;Abruzzo;1879,998;27,1;BTIP;N;1
202510;Abruzzo;461,779;0,7;BTIP;N/A;5
202510;Abruzzo;13844,368;27,5;BTIP;N;2
202510;Abruzzo;12780,513;29,0;BTIP;N;2
202510;Abruzzo;13375,728;29,0;BTIP;N/A;5
202510;Abruzzo;24872,179;30,0;MTA1;N;10
202510;Abruzzo;2200,404;0,5;TD;N;280
202510;Abruzzo;108325,76;31,0;BTA6;N/A;38
202510;Abruzzo;9177,647;31,0;BTIP;N;2
202510;Abruzzo;1515,25;31,6;BTA6;N/A;1
202510;Abruzzo;6324,033;32,0;MTA1;N;2
202510;Abruzzo;3524,373;33,6;BTA6;N/A;1
202510;Abruzzo;17828,086;34,0;BTIP;N;4
202510;Abruzzo;1278,502;34,0;TD;Y;1
202510;Abruzzo;8472,508;34,1;BTIP;N;2
202510;Abruzzo;3051,357;35,0;MTA1;N/A;1
202510;Abruzzo;7071,743;35,0;TD;Y;5
202510;Abruzzo;44713,246;36,0;BTA6;N;17
202510;Abruzzo;1638,56;36,6;BTA6;N;1
202510;Abruzzo;3195,465;38,0;MTA1;N;1
202510;Abruzzo;3530,147;38,1;BTIP;N/A;1
202510;Abruzzo;2646,16;38,4;BTA6;N;1
202510;Abruzzo;3063,929;38,5;BTIP;N;1
202510;Abruzzo;2583,598;39,1;BTIP;N;1
202510;Abruzzo;1273690,78;40,0;BTA6;N/A;348
202510;Abruzzo;3756,192;40,0;TD;Y;1
202510;Abruzzo;64875,198;41,0;BTA6;N;20
202510;Abruzzo;20397,025;43,7;BTA6;N/A;2
202510;Abruzzo;15908,794;43,8;BTIP;N/A;2
202510;Abruzzo;4425,795;47,3;BTIP;N/A;1
202510;Abruzzo;4816,427;49,2;BTIP;N/A;1
202510;Abruzzo;10864,334;52,0;MTA1;N/A;2
202510;Abruzzo;115428,2;56,3;BTA6;N/A;16
202510;Abruzzo;82932,001;58,0;BTA6;N;14
202510;Abruzzo;1357,446;61,2;BTIP;N/A;1
202510;Abruzzo;2953,55;1,0;MTA1;N;1
202510;Abruzzo;145039,349;62,0;BTA6;N;28
202510;Abruzzo;172512,714;62,0;BTA6;N/A;23
202510;Abruzzo;7323,027;68,7;BTA6;N;1
202510;Abruzzo;15844,922;70,0;BTIP;N/A;1
202510;Abruzzo;1836,014;70,0;MTA1;N/A;1
202510;Abruzzo;11746,023;72,0;BTVE;N/A;10
202510;Abruzzo;29,591;0,1;BTA1;N/A;2
202510;Abruzzo;19915,64;75,0;BTVE;N/A;16
202510;Abruzzo;9026,458;76,0;MTA1;N;1
202510;Abruzzo;86297,01;77,0;BTA6;N;12
202510;Abruzzo;3192,888;87,0;MTA1;N/A;1
202510;Abruzzo;3767,72;88,0;BTVE;N/A;3
202510;Abruzzo;69109,622;89,0;BTA6;N;5
202510;Abruzzo;50803,281;89,0;BTA6;N/A;4
202510;Abruzzo;2890,993;93,0;BTVE;N/A;1
202510;Abruzzo;275957,046;95,0;BTA6;N;19
202510;Abruzzo;15855,041;96,0;MTA1;N/A;2
202510;Abruzzo;29485,176;97,5;BTA6;N/A;2
202510;Abruzzo;2395324,847;100,0;BTA6;N/A;236
202510;Abruzzo;5828,95;102,0;MTA2;N;1
202510;Abruzzo;13824,541;102,0;MTA2;N/A;1
202510;Abruzzo;9490,041;102,0;MTIP;N;1
202510;Abruzzo;13487,356;103,0;MTA2;N/A;2
202510;Abruzzo;18848,747;104,0;BTA6;N;2
202510;Abruzzo;79106,556;106,0;BTA6;N;5
202510;Abruzzo;22613,868;112,0;MTIP;N;1
202510;Abruzzo;128948,102;117,0;BTA6;N/A;2
202510;Abruzzo;47060,3;118,0;BTA6;N;4
202510;Abruzzo;64865,303;119,0;BTA6;N;6
202510;Abruzzo;71874,264;119,0;BTA6;N/A;2
202510;Abruzzo;14491,373;122,0;BTA6;N/A;2
202510;Abruzzo;27226,871;123,0;BTA6;N;2
202510;Abruzzo;27657,794;127,0;MTA2;N;2
202510;Abruzzo;17983,212;128,0;BTA6;N;1
202510;Abruzzo;70574,983;128,0;BTA6;N/A;3
202510;Abruzzo;102065,3;134,0;BTA6;N/A;5
202510;Abruzzo;44911,739;134,0;MTA2;N;3
202510;Abruzzo;23644,66;138,0;MTA2;N/A;1
202510;Abruzzo;64293,251;143,0;MTA2;N;3
202510;Abruzzo;46102,98;145,0;BTA6;N/A;2
202510;Abruzzo;984791,733;150,0;BTA6;N;45
202510;Abruzzo;718756,099;150,0;BTA6;N/A;47
202510;Abruzzo;23697,312;155,0;MTIP;N;2
202510;Abruzzo;51260,833;157,0;MTA2;N;2
202510;Abruzzo;19645,603;161,0;MTA2;N;1
202510;Abruzzo;95960,244;169,0;MTA2;N;4
202510;Abruzzo;25482,82;173,0;BTA6;N;1
202510;Abruzzo;23558,012;174,0;BTA6;N;1
202510;Abruzzo;49912,995;176,0;BTA6;N;1
202510;Abruzzo;205489,075;180,0;MTA2;N;9
202510;Abruzzo;13795,073;185,0;BTA6;N;1
202510;Abruzzo;32992,482;185,0;MTA2;N;2
202510;Abruzzo;19199,235;187,0;MTA2;N/A;1
202510;Abruzzo;50279,466;195,0;MTA2;N/A;2
202510;Abruzzo;157,795;197,6;BTA6;N/A;1
202510;Abruzzo;1262123,347;200,0;MTA2;N/A;43
202510;Abruzzo;74280,071;202,0;MTA2;N;1
202510;Abruzzo;21504,032;203,0;MTA2;N/A;1
202510;Abruzzo;50289,457;206,0;MTA2;N;1
202510;Abruzzo;96181,235;213,0;MTA2;N;4
202510;Abruzzo;1161,6;218,0;BTA6;N;1
202510;Abruzzo;40469,294;231,0;MTA2;N/A;2
202510;Abruzzo;33051,461;244,0;MTA2;N/A;2
202510;Abruzzo;27218,814;245,0;MTA2;N/A;2
202510;Abruzzo;1268352,394;250,0;MTA2;N/A;50
202510;Abruzzo;1593,262;267,0;BTA6;N/A;1
202510;Abruzzo;76584,49;269,0;MTA2;N;1
202510;Abruzzo;122698,866;270,0;MTA2;N;1
202510;Abruzzo;19817,869;286,0;MTA2;N/A;1
202510;Abruzzo;71879,022;313,0;MTA2;N/A;2
202510;Abruzzo;65849,254;322,0;MTA2;N;3
202510;Abruzzo;70960,241;334,0;MTA2;N;1
202510;Abruzzo;195709,469;346,0;MTA2;N;2
202510;Abruzzo;45706,632;353,0;MTA2;N;2
202510;Abruzzo;157963,589;358,0;MTA2;N/A;2
202510;Abruzzo;11984,748;375,0;BTA6;N/A;1
202510;Abruzzo;13396,18;388,0;MTA2;N/A;1
202510;Abruzzo;23591,847;390,0;MTA2;N/A;2
202510;Abruzzo;53628,015;395,0;MTA2;N;1
202510;Abruzzo;77790,315;412,0;MTA2;N/A;1
202510;Abruzzo;102853,344;419,0;MTA2;N/A;1
202510;Abruzzo;48333,822;445,0;MTA2;N;1
202510;Abruzzo;105078,816;474,0;MTA2;N;1
202510;Abruzzo;86632,697;475,0;MTA3;N;1
202510;Abruzzo;1059051,827;500,0;MTA2;N/A;28
202510;Abruzzo;657468,66;506,0;MTA3;N;11
202510;Abruzzo;512116,381;507,0;MTA3;N;9
202510;Abruzzo;107986,254;507,0;MTA3;N/A;2
202510;Abruzzo;5744,88;587,0;MTA3;N/A;1
202510;Abruzzo;137771,664;592,0;MTA3;N;1
202510;Abruzzo;48037,164;658,0;MTA3;N;1
202510;Abruzzo;401812,302;664,0;MTA3;N;1
202510;Abruzzo;169930,565;703,0;MTA3;N;1
202510;Abruzzo;646894,362;875,0;MTA3;N;4
202510;Abruzzo;5714,725;880,0;MTA3;N/A;1
202510;Abruzzo;99348,182;950,0;MTA3;N/A;2
202510;Abruzzo;743291,597;1024,0;MTA3;N/A;1
202510;Abruzzo;146519,928;1136,0;MTA3;N;1
202510;Abruzzo;495594,354;1200,0;MTA3;N/A;5
202510;Abruzzo;314837,856;1272,0;MTA3;N;1
202510;Abruzzo;229029,51;1375,0;MTA3;N/A;1
202510;Abruzzo;1162375,381;2000,0;MTA3;N/A;5
202510;Abruzzo;1311895,771;2625,0;MTA3;N;1
202510;Abruzzo;213246,72;3132,0;MTA3;N/A;1
202510;Abruzzo;2305678,213;4000,0;MTA3;N/A;3
202510;Abruzzo;2667493,92;4616,0;MTA3;N;1
202510;Abruzzo;710058,432;5000,0;MTA3;N;2
202510;Abruzzo;4112685,513;8750,0;MTA3;N;1
202510;Abruzzo;7815823,828;35956,0;ALTA;N/A;1
202510;Abruzzo;383,541;0,6;BTIP;N/A;7
202510;Abruzzo;2850,493;0,9;BTIP;N;23
202510;Abruzzo;1682,211;1,0;TD;N;172
202510;Abruzzo;107,304;1,4;BTIP;N/A;1
202510;Abruzzo;8823,163;1,5;MTA1;N;12
202510;Abruzzo;434,068;1,7;BTA2;N;16
202510;Abruzzo;2398,225;1,8;BTIP;N/A;8
202510;Abruzzo;33,23;1,8;TD;Y;1
202510;Abruzzo;14,342;1,9;BTA2;N;1
202510;Abruzzo;2114,053;2,1;BTIP;N;6
202510;Abruzzo;1060,666;3,0;N/A;N/A;9
202510;Abruzzo;27040,394;3,5;BTA3;N;225
202510;Abruzzo;5722,879;3,8;BTIP;N/A;8
202510;Abruzzo;74,555;3,9;BTA3;N/A;1
202510;Abruzzo;1646,412;3,9;BTIP;N;2
202510;Abruzzo;363,422;3,91;BTIP;N/A;1
202510;Abruzzo;67822,627;4,0;BTA3;N/A;353
202510;Abruzzo;630170,204;4,0;TD;Y;2696
202510;Abruzzo;52860,736;4,5;BTIP;N;80
202510;Abruzzo;6590,282;4,5;TDE;Y;20
202510;Abruzzo;984,141;5,4;TD;Y;2
202510;Abruzzo;443,255;5,5;BTIP;N/A;1
202510;Abruzzo;109860,719;5,5;TD;Y;400
202510;Abruzzo;1942,07;5,8;BTIP;N;2
202510;Abruzzo;324,536;5,9;BTIP;N/A;1
202510;Abruzzo;1827,444;6,0;ASDC;N/A;7
202510;Abruzzo;368,802;6,0;BTA3;Y;2
202510;Abruzzo;169848,202;6,0;BTIP;N/A;314
202510;Abruzzo;20460,293;6,0;MTA1;N/A;23
202510;Abruzzo;233,669;6,0;N/A;N/A;2
202510;Abruzzo;41,155;6,1;BTA4;N/A;1
202510;Abruzzo;2090,441;6,2;BTIP;N;2
202510;Abruzzo;818,906;6,4;BTIP;N/A;1
202510;Abruzzo;14539,791;6,6;BTIP;N;22
202510;Abruzzo;25796,317;6,6;BTIP;N/A;33
202510;Abruzzo;6,716;6,6;TD;N;1
202510;Abruzzo;2050,066;6,6;TD;Y;7
202510;Abruzzo;18917,159;7,0;BTIP;N/A;25
202510;Abruzzo;2657,094;7,9;BTIP;N;2
202510;Abruzzo;2338,18;8,7;BTIP;N;2
202510;Abruzzo;2353,933;9,2;BTIP;N;2
202510;Abruzzo;1290,75;9,4;BTA4;N;2
202510;Abruzzo;1107,781;9,9;BTA4;N/A;2
202510;Abruzzo;4593,855;10,0;BTA6;N;3
202510;Abruzzo;269595,378;10,0;BTIP;N/A;272
202510;Abruzzo;296138,69;10,0;TD;N;873
202510;Abruzzo;2392,366;10,2;BTIP;N/A;2
202510;Abruzzo;2084,731;10,3;BTIP;N/A;2
202510;Abruzzo;3632,373;10,8;BTIP;N/A;3
202510;Abruzzo;1025,544;11,0;MTA1;N;1
202510;Abruzzo;805,485;11,6;BTIP;N;1
202510;Abruzzo;10180,084;14,0;BTA5;N;22
202510;Abruzzo;1181,911;14,3;BTIP;N/A;1
202510;Abruzzo;5028085,424;15,0;BTA5;N;5733
202510;Abruzzo;70356,544;15,0;MTA1;N;48
202510;Abruzzo;2970,531;15,8;BTIP;N;1
202510;Abruzzo;767,999;16,5;TD;N;2
202510;Abruzzo;16089,892;17,0;BTIP;N/A;11
202510;Abruzzo;879,294;17,4;BTIP;N/A;1
202510;Abruzzo;1285,756;17,6;BTA6;N;1
202510;Abruzzo;125750,338;18,0;BTA6;N/A;95
202510;Abruzzo;3412,704;18,4;BTIP;N;1
202510;Abruzzo;1914,185;18,5;BTIP;N/A;1
202510;Abruzzo;3116,803;19,2;BTIP;N;1
202510;Abruzzo;3093,786;19,8;BTIP;N/A;2
202510;Abruzzo;4450,295;20,0;ASDC;N/A;3
202510;Abruzzo;9532,279;20,0;BTVE;N/A;24
202510;Abruzzo;2200,56;20,0;MTIP;N;1
202510;Abruzzo;3922,478;21,1;BTIP;N;1
202510;Abruzzo;2416,983;21,4;BTIP;N/A;1
202510;Abruzzo;51993,047;22,0;BTIP;N;15
202510;Abruzzo;1944,555;22,8;BTIP;N/A;1
202510;Abruzzo;99298,59;23,0;BTA6;N;46
202510;Abruzzo;2075,62;23,3;BTIP;N/A;1
202510;Abruzzo;1170,639;24,6;BTIP;N;1
202510;Abruzzo;7209,88;24,9;BTIP;N;1
202510;Abruzzo;27145,764;25,0;BTVE;N/A;96
202510;Abruzzo;1828,908;25,8;BTIP;N;1
202510;Abruzzo;112954,42;26,0;BTA6;N;44
202510;Abruzzo;325,918;26,0;BTVE;N/A;2
202510;Abruzzo;136437,187;28,0;BTA6;N;54
202510;Abruzzo;3901,116;28,2;BTIP;N/A;1
202510;Abruzzo;993,446;29,8;BTA6;N;1
202510;Abruzzo;2284,993;30,7;BTA6;N/A;1
202510;Abruzzo;5775,254;31,3;BTIP;N;1
202510;Abruzzo;2929,069;31,6;BTIP;N/A;1
202510;Abruzzo;1979,45;31,7;BTA6;N/A;1
202510;Abruzzo;28802,822;33,0;BTIP;N;6
202510;Abruzzo;1129,344;33,0;MTA1;N;1
202510;Abruzzo;46582,689;34,0;BTA6;N/A;11
202510;Abruzzo;627596,141;35,0;BTA6;N;212
202510;Abruzzo;641454,445;35,0;BTA6;N/A;196
202510;Abruzzo;88375,762;37,5;BTA6;N/A;30
202510;Abruzzo;2736,003;38,0;BTIP;N/A;1
202510;Abruzzo;2255,248;38,8;BTIP;N;1
202510;Abruzzo;12070,739;40,0;TD;N;5
202510;Abruzzo;3186,947;40,2;BTIP;N/A;1
202510;Abruzzo;3791,122;40,5;BTIP;N;1
202510;Abruzzo;8435,229;40,8;BTIP;N;1
202510;Abruzzo;340689,815;45,0;BTA6;N/A;84
202510;Abruzzo;20,68;45,5;BTA6;N/A;1
202510;Abruzzo;65079,714;49,0;BTA6;N;11
202510;Abruzzo;1049,208;49,3;BTA6;N;1
202510;Abruzzo;4334,541;50,0;BTVE;N/A;14
202510;Abruzzo;168963,441;55,0;BTA6;N/A;32
202510;Abruzzo;7373,08;55,2;BTA6;N;1
202510;Abruzzo;7103,69;56,4;BTIP;N;1
202510;Abruzzo;8597,028;57,0;BTIP;N/A;2
202510;Abruzzo;68151,682;59,0;BTA6;N/A;8
202510;Abruzzo;204406,536;65,0;BTA6;N;30
202510;Abruzzo;849,028;65,0;TD;N;1
202510;Abruzzo;43471,554;68,8;BTA6;N/A;7
202510;Abruzzo;16142,39;70,0;BTIP;N;1
202510;Abruzzo;53000,958;73,0;MTA1;N;1
202510;Abruzzo;7313,9;79,0;BTIP;N/A;1
202510;Abruzzo;125237,151;81,0;BTA6;N;10
202510;Abruzzo;37527,711;84,0;BTA6;N;4
202510;Abruzzo;125443,047;85,0;BTA6;N;18
202510;Abruzzo;4267,387;86,0;MTA1;N/A;1
202510;Abruzzo;9654,525;87,0;MTA1;N;2
202510;Abruzzo;63585,119;87,5;BTA6;N/A;9
202510;Abruzzo;13455,585;90,7;BTA6;N/A;1
202510;Abruzzo;117297,259;92,0;BTA6;N/A;11
202510;Abruzzo;2655,015;95,4;BTA6;N/A;1
202510;Abruzzo;65089,035;96,0;BTA6;N;3
202510;Abruzzo;147379,43;98,0;BTA6;N/A;14
202510;Abruzzo;1216,298;98,7;BTA6;N;1
202510;Abruzzo;126516,434;99,0;BTA6;N;13
202510;Abruzzo;212473,179;99,0;BTA6;N/A;14
202510;Abruzzo;17671,092;99,0;BTVE;N/A;17
202510;Abruzzo;16,46;0,5;TD;N/A;5
202510;Abruzzo;31829,548;101,0;MTA2;N/A;3
202510;Abruzzo;81260,573;109,0;BTA6;N;6
202510;Abruzzo;24679,144;110,0;MTA2;N/A;3
202510;Abruzzo;1330,148;111,0;BTA6;N/A;1
202510;Abruzzo;18162,293;112,5;BTA6;N/A;1
202510;Abruzzo;58902,3;116,0;BTA6;N;4
202510;Abruzzo;39935,683;116,0;MTA2;N;3
202510;Abruzzo;5641,213;120,0;TD;N;1
202510;Abruzzo;127337,673;125,0;BTA6;N/A;11
202510;Abruzzo;18318,245;127,0;BTA6;N/A;1
202510;Abruzzo;38201,652;129,0;MTA2;N;2
202510;Abruzzo;246451,17;130,0;BTA6;N;14
202510;Abruzzo;128744,193;131,0;BTA6;N/A;6
202510;Abruzzo;824,285;131,2;BTA6;N/A;1
202510;Abruzzo;88166,366;132,0;BTA6;N;6
202510;Abruzzo;17729,718;135,0;BTA6;N/A;2
202510;Abruzzo;45449,36;137,0;BTA6;N;2
202510;Abruzzo;27410,983;139,0;BTA6;N;1
202510;Abruzzo;63324,773;139,0;BTA6;N/A;2
